regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C4"" .
}
",maximum building height,What is the maximum building height in the C4 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C4"" .
}
",C4,What is the maximum building height in the C4 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""C1"" .
}
",:minLotSize,What is the minimum lot size in the C1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""C1"" .
}
",minimum lot size,What is the minimum lot size in the C1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""C1"" .
}
",C1,What is the minimum lot size in the C1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""C1"" .
}
",:maxDensity,What is the maximum density in the C1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""C1"" .
}
",maximum density,What is the maximum density in the C1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""C1"" .
}
",C1,What is the maximum density in the C1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""C1"" .
}
",:minLotWidth,What is the minimum lot width in the C1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""C1"" .
}
",minimum lot width,What is the minimum lot width in the C1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""C1"" .
}
",C1,What is the minimum lot width in the C1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""C1"" .
}
",:minLotDepth,What is the minimum lot depth in the C1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""C1"" .
}
",minimum lot depth,What is the minimum lot depth in the C1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""C1"" .
}
",C1,What is the minimum lot depth in the C1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",:minFrontSetback,What is the minimum front setback in the C1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",minimum front setback,What is the minimum front setback in the C1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",C1,What is the minimum front setback in the C1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",:minSideSetback,What is the minimum side setback in the C1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",minimum side setback,What is the minimum side setback in the C1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",C1,What is the minimum side setback in the C1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",:minRearSetback,What is the minimum rear setback in the C1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",minimum rear setback,What is the minimum rear setback in the C1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C1"" .
}
",C1,What is the minimum rear setback in the C1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C1"" .
}
",:maxBuildingHeight,What is the maximum building height in the C1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C1"" .
}
",maximum building height,What is the maximum building height in the C1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C1"" .
}
",C1,What is the maximum building height in the C1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""FI1"" .
}
",:minLotSize,What is the minimum lot size in the FI1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""FI1"" .
}
",minimum lot size,What is the minimum lot size in the FI1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""FI1"" .
}
",FI1,What is the minimum lot size in the FI1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""FI1"" .
}
",:maxDensity,What is the maximum density in the FI1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""FI1"" .
}
",maximum density,What is the maximum density in the FI1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""FI1"" .
}
",FI1,What is the maximum density in the FI1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""FI1"" .
}
",:minLotWidth,What is the minimum lot width in the FI1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""FI1"" .
}
",minimum lot width,What is the minimum lot width in the FI1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""FI1"" .
}
",FI1,What is the minimum lot width in the FI1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""FI1"" .
}
",:minLotDepth,What is the minimum lot depth in the FI1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""FI1"" .
}
",minimum lot depth,What is the minimum lot depth in the FI1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""FI1"" .
}
",FI1,What is the minimum lot depth in the FI1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",:minFrontSetback,What is the minimum front setback in the FI1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",minimum front setback,What is the minimum front setback in the FI1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",FI1,What is the minimum front setback in the FI1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",:minSideSetback,What is the minimum side setback in the FI1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",minimum side setback,What is the minimum side setback in the FI1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",FI1,What is the minimum side setback in the FI1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",:minRearSetback,What is the minimum rear setback in the FI1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",minimum rear setback,What is the minimum rear setback in the FI1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""FI1"" .
}
",FI1,What is the minimum rear setback in the FI1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""FI1"" .
}
",:maxBuildingHeight,What is the maximum building height in the FI1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""FI1"" .
}
",maximum building height,What is the maximum building height in the FI1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""FI1"" .
}
",FI1,What is the maximum building height in the FI1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1a"" .
}
",:minLotSize,What is the minimum lot size in the R1a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1a"" .
}
",minimum lot size,What is the minimum lot size in the R1a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1a"" .
}
",R1a,What is the minimum lot size in the R1a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1a"" .
}
",:maxDensity,What is the maximum density in the R1a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1a"" .
}
",maximum density,What is the maximum density in the R1a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1a"" .
}
",R1a,What is the maximum density in the R1a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1a"" .
}
",:minLotWidth,What is the minimum lot width in the R1a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1a"" .
}
",minimum lot width,What is the minimum lot width in the R1a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1a"" .
}
",R1a,What is the minimum lot width in the R1a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1a"" .
}
",:minLotDepth,What is the minimum lot depth in the R1a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1a"" .
}
",minimum lot depth,What is the minimum lot depth in the R1a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1a"" .
}
",R1a,What is the minimum lot depth in the R1a zoning district?
